2.940539999999999932e+00 2.314219999999999888e-01 0.023717
3.959159999999999791e+00 3.121019999999999905e-01 0.016191
5.919520000000000337e+00 5.329089999999999661e-01 0.03524
7.899099999999999788e+00 7.070060000000000233e-01 0.042411
9.936339999999999506e+00 7.367299999999999960e-01 0.066606
1.191590000000000060e+01 7.239919999999999689e-01 0.064155
